Potentiostat Plot Data
Series Count:
1
data:
-9.915161e+01,1.542969e-04,
-9.873962e+01,1.464844e-04,
-9.791565e+01,1.679688e-04,
-9.709167e+01,1.621094e-04,
-9.626770e+01,1.484375e-04,
-9.544373e+01,1.425781e-04,
-9.461975e+01,1.347656e-04,
-9.375000e+01,1.640625e-04,
-9.292603e+01,1.425781e-04,
-9.210205e+01,1.464844e-04,
-9.127808e+01,1.523438e-04,
-9.045410e+01,1.503906e-04,
-8.963013e+01,1.718750e-04,
-8.876038e+01,1.582031e-04,
-8.793640e+01,1.582031e-04,
-8.711243e+01,1.523438e-04,
-8.628845e+01,1.601563e-04,
-8.546448e+01,1.660156e-04,
-8.459473e+01,1.679688e-04,
-8.377075e+01,1.601563e-04,
-8.294678e+01,1.523438e-04,
-8.212280e+01,1.503906e-04,
-8.129883e+01,1.679688e-04,
-8.042908e+01,1.582031e-04,
-7.960510e+01,1.738281e-04,
-7.878113e+01,1.718750e-04,
-7.795715e+01,1.582031e-04,
-7.713318e+01,1.621094e-04,
-7.626343e+01,1.738281e-04,
-7.543945e+01,1.679688e-04,
-7.461548e+01,1.660156e-04,
-7.379150e+01,1.660156e-04,
-7.296753e+01,1.523438e-04,
-7.214355e+01,1.718750e-04,
-7.127380e+01,1.757813e-04,
-7.044983e+01,1.738281e-04,
-6.962585e+01,1.503906e-04,
-6.880188e+01,1.523438e-04,
-6.793213e+01,1.679688e-04,
-6.715393e+01,1.562500e-04,
-6.628418e+01,1.660156e-04,
-6.546021e+01,1.679688e-04,
-6.463623e+01,1.621094e-04,
-6.381226e+01,1.601563e-04,
-6.294250e+01,1.777344e-04,
-6.216431e+01,1.621094e-04,
-6.129456e+01,1.640625e-04,
-6.047058e+01,1.562500e-04,
-5.960083e+01,1.582031e-04,
-5.882263e+01,1.660156e-04,
-5.795288e+01,1.562500e-04,
-5.712891e+01,1.503906e-04,
-5.630493e+01,1.621094e-04,
-5.548096e+01,1.464844e-04,
-5.461121e+01,1.562500e-04,
-5.383301e+01,1.523438e-04,
-5.296326e+01,1.621094e-04,
-5.213928e+01,1.660156e-04,
-5.126953e+01,1.582031e-04,
-5.049133e+01,1.640625e-04,
-4.962158e+01,1.738281e-04,
-4.884338e+01,1.621094e-04,
-4.797363e+01,1.601563e-04,
-4.714966e+01,1.679688e-04,
-4.627991e+01,1.718750e-04,
-4.550171e+01,1.640625e-04,
-4.463196e+01,1.582031e-04,
-4.385376e+01,1.757813e-04,
-4.298401e+01,1.699219e-04,
-4.216003e+01,1.601563e-04,
-4.129028e+01,1.601563e-04,
-4.051208e+01,1.484375e-04,
-3.964233e+01,1.601563e-04,
-3.886414e+01,1.660156e-04,
-3.794861e+01,1.562500e-04,
-3.717041e+01,1.562500e-04,
-3.630066e+01,1.562500e-04,
-3.552246e+01,1.621094e-04,
-3.465271e+01,1.582031e-04,
-3.382874e+01,1.582031e-04,
-3.295898e+01,1.464844e-04,
-3.218079e+01,1.660156e-04,
-3.131104e+01,1.738281e-04,
-3.053284e+01,1.660156e-04,
-2.966309e+01,1.523438e-04,
-2.883911e+01,1.621094e-04,
-2.796936e+01,1.621094e-04,
-2.719116e+01,1.777344e-04,
-2.632141e+01,1.523438e-04,
-2.549744e+01,1.621094e-04,
-2.467346e+01,1.699219e-04,
-2.384949e+01,1.523438e-04,
-2.297974e+01,1.777344e-04,
-2.220154e+01,1.542969e-04,
-2.133179e+01,1.523438e-04,
-2.050781e+01,1.601563e-04,
-1.968384e+01,1.562500e-04,
-1.885986e+01,1.621094e-04,
-1.799011e+01,1.562500e-04,
-1.721191e+01,1.621094e-04,
-1.634216e+01,1.640625e-04,
-1.551819e+01,1.582031e-04,
-1.464844e+01,1.582031e-04,
-1.387024e+01,1.621094e-04,
-1.300049e+01,1.660156e-04,
-1.222229e+01,1.621094e-04,
-1.135254e+01,1.660156e-04,
-1.052856e+01,1.445313e-04,
-9.658813e+00,1.601563e-04,
-8.880615e+00,1.582031e-04,
-8.010864e+00,1.640625e-04,
-7.232666e+00,1.621094e-04,
-6.317139e+00,1.523438e-04,
-5.538940e+00,1.562500e-04,
-4.669189e+00,1.582031e-04,
-3.890991e+00,1.484375e-04,
-3.021240e+00,1.621094e-04,
-2.243042e+00,1.503906e-04,
-1.327515e+00,1.640625e-04,
-5.493164e-01,1.464844e-04,
8.697510e-01,1.601563e-04,
1.098633e+00,1.484375e-04,
2.517700e+00,1.660156e-04,
2.746582e+00,1.523438e-04,
4.211426e+00,1.562500e-04,
4.440308e+00,1.582031e-04,
5.859375e+00,1.425781e-04,
6.088257e+00,1.562500e-04,
7.507324e+00,1.621094e-04,
7.781982e+00,1.523438e-04,
9.201050e+00,1.542969e-04,
9.429932e+00,1.328125e-04,
1.084900e+01,1.621094e-04,
1.107788e+01,1.582031e-04,
1.249695e+01,1.640625e-04,
1.277161e+01,1.562500e-04,
1.419067e+01,1.542969e-04,
1.441956e+01,1.542969e-04,
1.583862e+01,1.621094e-04,
1.606750e+01,1.601563e-04,
1.748657e+01,1.582031e-04,
1.776123e+01,1.660156e-04,
1.918030e+01,1.640625e-04,
1.940918e+01,1.542969e-04,
2.082825e+01,1.660156e-04,
2.110291e+01,1.503906e-04,
2.252197e+01,1.523438e-04,
2.275085e+01,1.582031e-04,
2.416992e+01,1.328125e-04,
2.439880e+01,1.621094e-04,
2.581787e+01,1.523438e-04,
2.609253e+01,1.464844e-04,
2.751160e+01,1.542969e-04,
2.774048e+01,1.503906e-04,
2.915955e+01,1.542969e-04,
2.938843e+01,1.640625e-04,
3.080750e+01,1.542969e-04,
