8.779907e+01,8.853556e-06,
8.898926e+01,8.969427e-06,
8.944702e+01,9.020449e-06,
9.063721e+01,9.136737e-06,
9.114075e+01,9.187759e-06,
9.228516e+01,9.304107e-06,
9.278870e+01,9.355606e-06,
9.397888e+01,9.472073e-06,
9.443665e+01,9.523989e-06,
9.562683e+01,9.640516e-06,
9.613037e+01,9.691597e-06,
9.732056e+01,9.807171e-06,
9.777832e+01,9.859563e-06,
9.896851e+01,9.975017e-06,
9.919739e+01,1.002300e-05,
